Unnamed: 0.1,Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
84,84,LIL CARIBO,108.0,D,Lightning,63.8517,-150.3543,AK,7/1/1997,7/27/1997,Jul,7/1/1997 22:09,7/27/1997 12:36,26 days 00:00:00.000000000,6/1/1997,1997,Jun,999999,84148.24246000001,26414,1945,2004,0,3.0,999999-04826-1997.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197266531954936
85,85,,3.02,B,Debris Burning,31.52155134,-83.30110959999999,GA,12/23/2010,,Dec,,,,11/23/2010,2010,Nov,722062,42102.51436,63842,2006,2020,12,0.1,722062-63842-2010.gz,10.52442997,7.80261927,10.7689243,6.801550388,2.397114937,2.408138447,2.36314741,2.036744186,60.29836829999999,57.56314312,70.42828685,58.69922481,0.0,0.0,0.0,0.0,0.1479234312059609
86,86,FY2014-TOOMBS-030,13.65,C,Debris Burning,32.28853889,-82.40083333,GA,3/11/2014,3/11/2014,Mar,3/11/2014 13:52,3/11/2014 14:51,0 days 00:00:00.000000000,2/9/2014,2014,Feb,722134,10322.94318,99999,2006,2020,12,1.0,722134-63822-2014.gz,10.97154851,10.70697674,8.807539683,0.0,2.438199627,2.365860465,3.027380952,0.0,70.45740836,71.45977011,76.53301887,0.0,0.0,0.0,0.0,0.0,0.1393298173350989
87,87,,0.7,B,Campfire,34.9,-111.4333333,AZ,7/20/1992,7/29/1992,Jul,7/20/1992 6:00,7/29/1992 10:00,9 days 00:00:00.000000000,6/20/1992,1992,Jun,723756,32916.108810000005,99999,1973,2004,16,0.1,723756-99999-1992.gz,21.73636364,18.58,19.63333333,24.8,4.227272727,3.68,3.566666667,1.4571428569999998,49.36363636,58.0,43.66666667,68.57142857,0.0,0.0,0.0,0.0,0.4108412483779338
88,88,MCNEIL                   ,3.0,B,Equipment Use,35.29805555,-120.48,CA,8/20/1995,,Aug,,,,7/21/1995,1995,Jul,722897,15681.549530000002,99999,1950,2015,15,0.1,722897-99999-1995.gz,19.68511905,19.24217391,19.49529412,19.06374408,3.893413174,3.755263158,3.401190476,3.751421801,67.68893528,68.16055046,64.46153846,66.81170483,0.0,0.0,0.0,0.0,0.5017498045179025
89,89,SWEETBAY 1,1.0,B,Miscellaneous,25.334719,-80.80555600000001,FL,4/14/1992,4/14/1992,Apr,4/14/1992 19:38,4/14/1992 22:00,0 days 00:00:00.000000000,3/15/1992,1992,Mar,722029,51215.29908,99999,1962,2005,12,0.1,722029-99999-1992.gz,21.40113154,22.19745042,23.98895706,0.0,5.189533239,5.180169972,5.328220859,0.0,70.96676301,73.53977273,75.15337423,0.0,0.0,0.0,0.0,0.0,0.131003293445296
90,90,,3.0,B,Lightning,43.246827,-73.66582199999999,NY,7/16/1995,,Jul,,,,6/16/1995,1995,Jun,725160,52734.34344,99999,1973,2005,9,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0570827862607885
91,91,RL278,20.0,C,Miscellaneous,47.8666,-94.9169,MN,4/9/2000,4/9/2000,Apr,4/9/2000 17:10,4/9/2000 19:00,0 days 00:00:00.000000000,3/10/2000,2000,Mar,727550,40778.03276,14958,1948,2020,15,1.0,727550-99999-2000.gz,-0.139007092,1.805633803,0.581818182,0.0,4.160795455,5.004225352,5.346060606,0.0,61.94460227,62.53802817,61.57575758,0.0,21.0,18.0,12.7,0.0,0.2465745578827336
92,92,,1.17,B,Debris Burning,43.718140000000005,-89.52824,WI,6/14/2006,,Jun,,,,5/15/2006,2006,May,726437,100751.7392,99999,1948,2020,9,0.1,726437-94940-2006.gz,17.79981378,18.73772011,17.14910537,21.38883721,2.082960894,1.830676552,2.0854870780000003,1.963069767,63.92559663,63.14378479,61.63944223,66.19599628,0.0,0.0,0.0,0.0,0.1977626673709827
93,93,,1.0,B,Arson,36.816567,-119.63695,CA,10/23/2013,10/23/2013,Oct,10/23/2013 18:46,10/23/2013 18:56,0 days 00:00:00.000000000,9/23/2013,2013,Sep,723897,18844.64877,99999,2006,2020,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4922433517646769
94,94,,1.0,B,Debris Burning,35.06351,-93.35006,AR,10/21/2011,10/21/2011,Oct,10/21/2011 13:54,10/21/2011 14:20,0 days 00:00:00.000000000,9/21/2011,2011,Sep,723429,31711.24244,53920,1973,2020,15,0.1,723429-53920-2011.gz,17.81246973,18.10641975,14.73988764,0.0,1.297578692,1.660246914,1.988202247,0.0,66.64366374,66.16243655,64.69662921,0.0,35.5,31.6,14.3,0.0,0.2370796945506121
95,95,FY2015-LAURENS-107,4.0,B,Debris Burning,32.25136667,-82.91357222,GA,1/31/2015,1/31/2015,Jan,1/31/2015 19:41,1/31/2015 20:16,0 days 00:00:00.000000000,1/1/2015,2015,Jan,720962,20631.00865,99999,2011,2020,12,0.1,720962-00337-2015.gz,8.147935035,8.484572491,8.01547619,0.0,1.737633411,1.7823420069999998,2.370833333,0.0,60.78588808,60.89057751,62.28686327,0.0,0.0,0.0,0.0,0.0,0.1439278422115411
96,96,TAYLOR FURY (54),1.0,B,Debris Burning,29.4794,-81.584,FL,2/14/2015,2/14/2015,Feb,2/14/2015 14:20,2/14/2015 14:22,0 days 00:00:00.000000000,1/15/2015,2015,Jan,720672,36688.64097,485,2009,2018,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1342215653145833
97,97,FY2011-HARRIS-024,9.94,B,Debris Burning,32.78947346,-84.84721729,GA,2/23/2011,2/23/2011,Feb,2/23/2011 15:07,2/23/2011 16:16,0 days 00:00:00.000000000,1/24/2011,2011,Jan,722255,31604.49755,93842,1939,2020,12,0.1,722255-93842-2011.gz,9.430668127,11.39900498,16.46974359,0.0,2.727601314,2.445273632,2.281538462,0.0,68.88056206,60.87531172,66.01025641,0.0,96.5,8.1,0.0,0.0,0.1608674518866872
98,98,HAMMER CREEK,26.0,C,Campfire,45.76867435,-116.3321016,ID,8/25/2012,8/25/2012,Aug,8/25/2012 2:00,8/25/2012 8:23,0 days 00:00:00.000000000,7/26/2012,2012,Jul,725784,70687.91257,4109,1973,2020,15,1.0,725784-04109-2012.gz,21.5948324,21.20505618,20.58231707,0.0,0.564106145,0.538764045,0.513414634,0.0,58.11033520000001,57.84269663,59.5,0.0,0.0,0.0,0.0,0.0,0.4550891494307116
99,99,,13.0,C,Children,31.0847,-88.5464,MS,12/27/2001,,Dec,12/27/2001 15:26,,,11/27/2001,2001,Nov,722230,52529.7073,13894,1990,2020,12,1.0,722230-13894-2001.gz,15.40166084,14.48173599,9.649771689,6.519871795,3.724239631,3.945504587,3.738785047,2.963120567,80.55625,78.85406699,70.01604278,63.408,177.6,126.2,59.4,0.0,0.1956135917938746
100,100,,1.36,B,Miscellaneous,41.55579979,-74.40212285,NY,4/18/2009,4/18/2009,Apr,4/18/2009 17:57,4/18/2009 17:57,0 days 00:00:00.000000000,3/19/2009,2009,Mar,725038,25965.67474,99999,1973,2010,15,0.1,725038-14714-2009.gz,6.701378254,7.766467066000001,7.830065359,0.0,4.330474732,4.9203592810000005,4.124836601,0.0,58.59429477,56.40181269,46.17763158,0.0,0.0,0.0,0.0,0.0,0.0640444852394095
101,101,US HWY 74,2.0,B,Arson,34.55,-79.0167,NC,2/27/2000,,Feb,,,,1/28/2000,2000,Jan,723109,41780.52021,93782,1973,2020,16,0.1,723109-99999-2000.gz,6.580599144,10.0,10.31481481,13.27298444,2.791868759,3.058285714,2.172222222,3.3219236210000003,66.84168013,69.51079137,66.58088235,63.81019332,30.2,29.6,0.0,81.4,0.1078533379116892
102,102,,10.66,C,Equipment Use,32.4929,-84.1167,GA,4/12/1993,4/12/1993,Apr,4/12/1993 14:18,4/12/1993 19:17,0 days 00:00:00.000000000,3/13/1993,1993,Mar,722170,48466.91158,3813,1942,2005,12,1.0,722170-03813-1993.gz,12.84916667,14.95166667,14.57678571,0.0,3.94,3.794722222,4.010119048,0.0,66.63687151,66.33798883,69.81927711,0.0,834.0,344.4,111.8,0.0,0.1545174695289357
103,103,,15.7,C,Debris Burning,32.75029364,-82.48540152,GA,3/20/2004,,Mar,,,,2/19/2004,2004,Feb,722217,51220.11231,63881,1997,2005,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1397551994041446
104,104,,1.0,B,Smoking,37.2936,-83.2331,KY,3/27/1998,,Mar,,,,2/25/1998,1998,Feb,724236,33774.68519,3889,1973,2020,0,0.1,724236-03889-1998.gz,5.081005025,5.671399594,6.278205128,12.88555885,2.882211055,2.929208925,3.159401709,2.908704253,71.16178067,69.3539823,73.00913242,65.50119332,76.7,38.4,25.2,208.7,0.1435960613746858
105,105,,60.0,C,Arson,34.7703,-88.4019,MS,4/20/2001,,Apr,4/20/2001 14:54,,,3/21/2001,2001,Mar,999999,69745.60111,63894,1999,2004,16,1.0,999999-94898-2001.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917308213235871
106,106,,2.8,B,Railroad,31.133234,-81.55446249,GA,11/10/2007,,Nov,,,,10/11/2007,2007,Oct,722137,15726.32369,13878,2006,2020,12,0.1,722137-13878-2007.gz,19.92907117,16.96029777,13.76964286,15.00825496,3.481432039,4.047869674,2.5958333330000003,2.790376569,73.61725395,70.69346734,59.21428571,77.3415493,27.2,0.5,0.0,2.3,0.1326571708822086
107,107,,1.0,B,Equipment Use,36.94415,-94.31492,MO,6/29/2011,6/29/2011,Jun,6/29/2011 10:27,6/29/2011 10:35,0 days 00:00:00.000000000,5/30/2011,2011,May,723490,26712.90175,99999,2005,2020,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.244950424924524
108,108,,3.84,B,Smoking,34.15052242,-84.40011591,GA,2/8/2007,,Feb,,,,1/9/2007,2007,Jan,722109,16653.84047,99999,2006,2020,16,0.1,722109-00355-2007.gz,4.675555556,2.229330709,2.1205074,7.995895331,2.384641975,2.319488189,2.309936575,2.576859928,52.51729249,47.5738189,51.45454545,40.25912596,0.0,0.0,0.0,0.0,0.1559291357505066
109,109,NELLIE LANE I,0.6,B,Arson,34.6833,-77.15,NC,11/10/2004,,Nov,,,,10/11/2004,2004,Oct,723094,5886.335754,99999,1960,2020,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0914235278726849
110,110,,80.0,C,Equipment Use,33.52291,-94.97292,TX,8/30/1995,,Aug,,,,7/31/1995,1995,Jul,723759,44106.67174,99999,1992,2018,16,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2531979110851234
111,111,FY2001-DADE-041,3.4,B,Arson,34.9102,-85.4287,GA,3/24/2001,3/24/2001,Mar,3/24/2001 14:58,3/24/2001 14:58,0 days 00:00:00.000000000,2/22/2001,2001,Feb,723240,24996.0555,13882,2000,2003,16,0.1,723240-13882-2001.gz,9.76573499,9.725373134,8.141935484,0.0,3.2640625,3.456465517,4.412962963,0.0,66.86682243,65.30751174,67.18055556,0.0,305.5,196.5,102.0,0.0,0.1646940623147792
112,112,,5.0,B,Railroad,29.14,-82.33,FL,11/15/1992,,Nov,,,,10/16/1992,1992,Oct,722055,11394.308,99999,1990,2020,12,0.1,722055-99999-1992.gz,19.3595537,19.75406162,18.86845238,14.5491573,1.987447699,2.533613445,3.194047619,2.069803371,70.52719665,70.00840336,66.10714286,69.12780899,0.0,0.0,0.0,0.0,0.1411333106971859
113,113,,15.0,C,Missing/Undefined,35.03680041,-95.26930239,OK,1/6/1994,1/6/1994,Jan,1/6/1994 5:30,1/6/1994 6:30,0 days 00:00:00.000000000,12/7/1993,1993,Dec,723566,49961.8792,93950,1947,2020,15,1.0,723566-93950-1993.gz,6.258175559,4.451293103,3.417391304,0.0,3.567125645,3.974568966,3.645652174,0.0,65.55923345,58.00431034,55.13043478,0.0,0.0,0.0,0.0,0.0,0.2549867445675882
114,114,WABANA POWERLINE,2.0,B,Equipment Use,47.41333333,-94.49,MN,3/12/1998,3/12/1998,Mar,3/12/1998 12:18,3/12/1998 13:04,0 days 00:00:00.000000000,2/10/1998,1998,Feb,727550,34766.526,14958,1948,2020,15,0.1,727550-99999-1998.gz,-2.428571429,-4.907284768,-10.43478261,0.0,3.833282675,4.442715232,3.891304348,0.0,74.28658537,68.84333333,62.87681159,0.0,0.0,0.0,0.0,0.0,0.2426723339716054
115,115,FY2012-COWETA-020,5.2,B,Miscellaneous,33.42630321,-84.92522609999999,GA,4/26/2012,4/26/2012,Apr,4/26/2012 16:28,4/26/2012 17:43,0 days 00:00:00.000000000,3/27/2012,2012,Mar,722176,19072.86954,99999,2006,2020,16,0.1,722176-53884-2012.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611297655602113
116,116,,4.0,B,Debris Burning,32.378046000000005,-87.092804,AL,1/10/2006,1/10/2006,Jan,1/10/2006 13:34,1/10/2006 17:17,0 days 00:00:00.000000000,12/11/2005,2005,Dec,722266,10562.08975,99999,1973,2020,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1814384653849858
117,117,BLUE HEAD,1330.2,F,Debris Burning,27.16361,-81.52334,FL,2/11/2009,,Feb,,,,1/12/2009,2009,Jan,999999,15342.59866,92827,2007,2019,12,50.0,999999-92811-2009.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356666754485589
118,118,8144 W US 290,1.0,B,Equipment Use,30.2370808,-97.8383698,TX,11/4/2011,,Nov,,,,10/5/2011,2011,Oct,722540,11975.12953,13958,2006,2020,12,0.1,722540-13904-2011.gz,20.10858961,18.12543103,15.1549763,16.4027972,3.5176086960000004,3.408590308,3.91902439,3.646598985,62.74908201,61.02919708,58.74634146,67.78342541,89.8,0.3,0.3,123.0,0.2825247865155877
119,119,EIGHT MILE,2.0,B,Campfire,37.1575,-107.0202778,CO,9/20/2008,9/23/2008,Sep,9/20/2008 14:00,9/23/2008 10:00,3 days 00:00:00.000000000,8/21/2008,2008,Aug,722101,37884.06701,3039,2006,2020,0,0.1,722101-03039-2008.gz,8.664914586,7.032212885,6.604060914,6.0382165610000005,4.722141918999999,4.633613445,3.873857868,6.91910828,40.75965379,37.54297994,35.34010152,53.36305732,0.0,0.0,0.0,0.0,0.3660826818678131
120,120,,90.0,C,Lightning,30.41306,-103.1489,TX,6/14/2008,,Jun,,,,5/15/2008,2008,May,720151,51434.447680000005,3049,2006,2020,12,1.0,720151-03049-2008.gz,25.19407133,27.91566265,27.23214286,24.04351852,4.627559055,4.503892493,4.475396825,3.635,38.06499536,34.94052045,45.25396825,54.28781204,0.0,0.0,0.0,0.0,0.333033723877119
121,121,OLD ELK,1.0,B,Structure,45.5639,-107.4868,MT,10/2/1995,10/2/1995,Oct,10/2/1995 15:30,10/2/1995 17:00,0 days 00:00:00.000000000,9/2/1995,1995,Sep,726660,97268.92407,24029,1974,1998,15,0.1,726660-24029-1995.gz,14.04709141,9.798333333,12.51904762,0.0,2.866445183,2.727333333,2.600714286,0.0,57.01502504,60.87878788,53.05,0.0,23.0,23.0,0.0,0.0,0.36726205791625
122,122,,2.0,B,Missing/Undefined,43.285295,-95.7828301,IA,11/10/2009,11/10/2009,Nov,11/10/2009 14:00,,0 days 00:00:00.000000000,10/11/2009,2009,Oct,725495,8612.080942,99999,2006,2020,9,0.1,725495-04975-2009.gz,5.840699369,7.030181087000001,7.128514056,0.0,2.983147159,3.256539235,2.9226907630000003,0.0,78.35688499,73.37843552,69.85336049,0.0,0.0,0.0,0.0,0.0,0.2558466467095099
123,123,BALL,3.0,B,Lightning,36.0602,-118.0965,CA,7/25/2003,7/27/2003,Jul,7/25/2003 15:00,7/27/2003 18:00,2 days 00:00:00.000000000,6/25/2003,2003,Jun,723826,49697.03342,93194,1974,2020,0,0.1,723826-99999-2003.gz,33.90123457,35.44444444,35.10714286,34.5,4.684710744,4.325,4.509090909,4.572222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769991839981995
124,124,WHITFIELD RD.,1.0,B,Arson,34.8839,-98.2039,OK,8/2/2011,8/2/2011,Aug,8/2/2011 16:50,8/2/2011 20:00,0 days 00:00:00.000000000,7/3/2011,2011,Jul,723550,31552.80995,13945,2006,2020,16,0.1,723550-13945-2011.gz,33.97345013,34.19567568,34.41666667,0.0,3.947843666,4.2013513510000005,3.982142857,0.0,37.33962264,37.63513514,36.39880952,0.0,0.8,0.0,0.0,0.0,0.2826857602442385
125,125,,1.5,B,Arson,31.4636,-81.3551,GA,7/3/1996,7/3/1996,Jul,7/3/1996 15:00,7/3/1996 15:43,0 days 00:00:00.000000000,6/3/1996,1996,Jun,722090,50659.003,99999,1945,2020,12,0.1,722090-99999-1996.gz,28.18606061,29.04465409,28.92278481,0.0,3.3301538460000004,3.630128205,4.007594937,0.0,65.93290735,67.66013072,66.16883117,0.0,66.0,65.0,52.0,0.0,0.1306394240687174
126,126,,15.0,C,Arson,34.80025167,-89.65493016,MS,5/1/1996,5/1/1996,May,5/1/1996 15:10,5/1/1996 16:35,0 days 00:00:00.000000000,4/1/1996,1996,Apr,723340,41539.66408,13893,1942,2020,16,1.0,723340-13893-1996.gz,15.41722222,18.23555556,17.91666667,0.0,4.2986111110000005,4.309444444,4.4226190480000005,0.0,59.85915493,62.5,55.44444444,0.0,72.0,57.5,29.5,0.0,0.2031615153376302
127,127,,4.0,B,Lightning,45.63666667,-106.0383333,MT,6/25/1994,6/26/1994,Jun,6/25/1994 13:37,6/26/1994 18:00,1 days 00:00:00.000000000,5/26/1994,1994,May,726673,54757.60337,99999,1979,2020,15,0.1,726673-99999-1994.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531127911188347
128,128,,1.0,B,Arson,32.9878,-89.6958,MS,3/7/2002,,Mar,3/7/2002 12:25,,,2/5/2002,2002,Feb,722359,67127.53121,13978,1942,2010,12,0.1,722359-13978-2002.gz,6.64835966,7.200763359,4.8,13.71009564,3.5430133660000003,4.117302799,3.778915663,4.306595745,65.03094059,59.23453608,49.89090909,75.18811881,70.6,41.2,0.0,99.1,0.2047362984044596
129,129,,1.0,B,Arson,40.74611111,-75.74861111,PA,4/26/2009,,Apr,,,,3/27/2009,2009,Mar,725170,27557.72985,14737,2006,2020,15,0.1,725170-14737-2009.gz,9.215850144,9.625352113,11.3237069,16.26080139,3.860617761,3.738585859,3.4991379310000004,2.540087336,66.97291667,63.14468085,65.28504673,70.04216867,182.8,66.4,42.8,194.6,0.0760246627098659
130,130,NICHOLS,78.0,C,Arson,36.78186,-96.004014,OK,12/27/2013,12/27/2013,Dec,12/27/2013 14:27,12/27/2013 16:30,0 days 00:00:00.000000000,11/27/2013,2013,Nov,723565,2493.625318,3959,2006,2020,0,1.0,723565-03959-2013.gz,0.269237833,0.3441340779999999,-2.034069401,0.0,2.04214876,2.018249534,1.700630915,0.0,77.41107185,80.88157895,88.90733591,0.0,18.9,14.8,13.0,0.0,0.260836229987279
131,131,MULTIPLE,3.0,B,Arson,33.2892,-110.4575,AZ,5/21/2006,5/21/2006,May,5/21/2006 14:42,5/21/2006 18:30,0 days 00:00:00.000000000,4/21/2006,2006,Apr,722747,90650.36802,93084,1942,2010,16,0.1,722747-93084-2006.gz,24.38005502,26.35081967,27.86300578,0.0,4.2039889960000005,4.290163934,4.902312139,0.0,16.61019284,17.05737705,20.53179191,0.0,1.1,0.6,0.3,0.0,0.4022346600857496
132,132,,3.0,B,Lightning,30.11,-82.04,FL,6/23/1998,,Jun,,,,5/24/1998,1998,May,722067,19812.45982,99999,1996,1999,12,0.1,722067-93832-1998.gz,27.63648834,28.13579235,28.64519774,27.68822751,2.950961538,2.9813698630000003,2.499431818,2.422516556,69.59044863,66.72443182,66.29447853,76.70949721,6.4,5.6,5.6,168.6,0.1377658202602802
133,133,FY2000-STEWART-045,1.23,B,Miscellaneous,32.0988,-84.7623,GA,3/21/2000,3/21/2000,Mar,3/21/2000 16:01,3/21/2000 16:01,0 days 00:00:00.000000000,2/20/2000,2000,Feb,722255,49262.37407,93842,1939,2020,12,0.1,722255-93842-2000.gz,14.88989784,15.37817797,14.83275109,0.0,2.976027397,3.1441364610000004,3.882743363,0.0,66.19035847,69.26607539,69.8411215,0.0,114.7,87.9,69.6,0.0,0.1605963665451146
134,134,,1.5,B,Miscellaneous,40.86545041,-72.93647803,NY,7/29/2002,7/29/2002,Jul,7/29/2002 13:47,7/29/2002 13:47,0 days 00:00:00.000000000,6/29/2002,2002,Jun,725016,7460.983574,54790,1999,2005,15,0.1,725016-99999-2002.gz,23.37733142,22.69075145,21.46583851,0.0,3.194691535,2.969653179,3.164596273,0.0,68.69030391,74.06764706,77.09937888,0.0,28.7,18.5,14.7,0.0,0.0517179236933555
135,135,,1.0,B,Arson,36.3389,-91.5364,AR,3/23/1997,,Mar,,,,2/21/1997,1997,Feb,723406,59869.83037,99999,1973,2005,0,0.1,723406-99999-1997.gz,10.27323162,11.2005571,11.47305389,12.80636238,4.240638003,4.083008357,4.467065868,4.213831259,72.39944134,69.64902507,68.98203593,58.43706777,0.0,0.0,0.0,0.0,0.2195270770168189
136,136,,20.0,C,Miscellaneous,32.364782,-86.97223000000001,AL,11/18/2008,11/18/2008,Nov,11/18/2008 16:45,11/18/2008 20:06,0 days 00:00:00.000000000,10/19/2008,2008,Oct,722266,2741.262044,99999,1973,2020,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1803545938765769
